Company Name,Google Maps URL,Description,Website,stripped_website,Column 1,Phone,Address,Rating,Reviews Count,found contact already [y/n],Company Name,Website,Website Status,Address,Country,Person Linkedin,Title,First Name,Last Name,Email,Company Generic Emails,Company Email Source,Email Source,Mailtester,Personal Phone Number,Company Phone Number,Phone Source,Remarks
Agua Blanca Panaderia y Restaurante Guatemalteco,https://www.google.com/maps/place/?q=place_id:ChIJtz6JP4iHToYRgd671aliIbU,,https://www.facebook.com/aguablancaguate,facebook.com,108,(214) 518-6093,"1034 N Carrier Pkwy, Grand Prairie, TX 75050",4.5,230,No,Agua Blanca Panaderia y Restaurante Guatemalteco,,Web Not Found,"1034 N Carrier Pkwy, Grand Prairie, TX 75050, United States",United States,,,,,N/A,aguablancaguate@gmail.com,https://www.facebook.com/aguablancaguate,,Valid Email,N/A,1 214-518-6093,,
Pho Kobee,https://www.google.com/maps/place/?q=place_id:ChIJCRbFDeWAToYRyj84HhLpBCk,"Classic Vietnamese broths, beer & sports. Asian fusion menu, with Vietnamese pho noodle soups, Chinese & Thai fare, plus happy hours & sports.",https://phokobee.site/,phokobee.site,1,(817) 406-5306,"4021 Reggis Ct Ste 301, Fort Worth, TX 76155",4.2,767,No,Pho Kobee,phokobee.site,Web Working,"4021 Reggis Ct Ste 301, Fort Worth, TX 76155, United States",United States,,,,,N/A,trinitygourmet4021@gmail.com,https://phokobee.site//contact.php,,Valid Email,N/A,1 817-406-5306,,
China Town Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJyf9TD6F_ToYRHaT_YLtUZQo,Simple setting for Chinese food. Straightforward Chinese restaurant serving an array familiar favorites in a simple setting.,https://www.chinatownbedfordtx.com/,chinatownbedfordtx.com,1,(817) 283-1595,"1725 Airport Fwy, Bedford, TX 76021",4.1,496,No,China Town Restaurant,chinatownbedfordtx.com,Web Working,"1725 Airport Fwy, Bedford, TX 76021, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 817-283-1595,,
Gyro & Burrito House,https://www.google.com/maps/place/?q=place_id:ChIJQenc4eSAToYRLh-7FhyYsbk,"Basic nook for Greek & Mexican eats. Greek & Mexican staples doled out in a small, pared-down space with counter service.",,,,(817) 283-2300,"14200 Trinity Blvd, Fort Worth, TX 76155",4.6,571,No,Gyro & Burrito House,,Web Not Found,"14200 Trinity Blvd, Fort Worth, TX 76155, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 817-283-2300,,
KEBABS TO-GO!,https://www.google.com/maps/place/?q=place_id:ChIJU8jEF6ODToYRT9k-USlvg4o,,http://www.kebabstogo.com/,kebabstogo.com,1,(214) 441-9881,"3662 N Belt Line Rd, Irving, TX 75062",4.3,972,No,KEBABS TO-GO,kebabstogo.com,Web Working,"3662 N Belt Line Rd, Irving, TX 75062, United States",United States,,,,,N/A,kebabstogo@icloud.com,https://www.facebook.com/kebabstogo/about/?_rdr,,Valid Email,N/A,1 214-441-9881,,
Restaurante Golosinas Hondureñas,https://www.google.com/maps/place/?q=place_id:ChIJQa7S6teDToYRDc2CecGRlIs,,https://www.restaurantegolosinas.com/,restaurantegolosinas.com,1,(214) 489-1794,"809 N Belt Line Rd, Irving, TX 75061",3.6,523,No,Restaurante Golosinas Hondureñas,restaurantegolosinas.com,Web Working,"1616 W Irving Blvd, Irving, TX 75061, United States",United States,https://www.linkedin.com/in/aleksandr-elesev/,Co-Founder,Aleksandr,Elesev,aleksandr.elesev@menufy.com,info@menufy.com,,,Valid Email,1 816-200-0817,1 214-489-1794,RocketReach,
Tristan restaurant,https://www.google.com/maps/place/?q=place_id:ChIJlXv5KbKDToYR6hjDXGoNu2U,,,,,,"735 E Trinity Blvd, Grand Prairie, TX 75050",4,1,No,Tristan restaurant,,Web Not Found,"735 E Trinity Blvd, Grand Prairie, TX 75050, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,N/A,,
Lohas Teriyaki,https://www.google.com/maps/place/?q=place_id:ChIJJxrYvz2CToYR_IaTRuSpToA,,http://www.lohasteriyaki.com/,lohasteriyaki.com,1,(972) 870-5988,"3981 N Belt Line Rd, Irving, TX 75038",4.1,307,No,Lohas Teriyaki,lohasteriyaki.com,Web Working,"3981 N Belt Line Rd, Irving, TX 75038, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-870-5988,,
Tacusa Tacos-N-Pupusas,https://www.google.com/maps/place/?q=place_id:ChIJ_VzqQbqHToYRSq0E60ebGf4,,https://tacusatx.com/,tacusatx.com,1,(817) 962-0245,"2500 NE Green Oaks Blvd, Arlington, TX 76006",4.3,272,No,Tacusa Tacos-N-Pupusas,https://tacusatx.com/,Web Working,"2500 NE Green Oaks Blvd, Arlington, TX 76006, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 817-962-0245,,
On The Border Mexican Grill & Cantina,https://www.google.com/maps/place/?q=place_id:ChIJSe0OJax_ToYRm1IPOD2tigc,"Casual Tex-Mex chain restaurant. Casual restaurant chain featuring Tex-Mex standards such as fajitas, burritos & grilled meats.",https://www.ontheborder.com/locations/bedford/,ontheborder.com,7,(817) 438-4560,"2500 Airport Fwy, Bedford, TX 76022",4.2,2366,No,On The Border Mexican Grill & Cantina,ontheborder.com,Web Working,"2500 Airport Fwy, Bedford, TX 76022, United States",United States,,,,,N/A,contactus@ontheborder.com,,,Valid Email,N/A,1 817-438-4560,,
Outback Steakhouse,https://www.google.com/maps/place/?q=place_id:ChIJaf3tmM2DToYRHi5Ru6ioStQ,"Lively Australian-themed chain. Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",https://locations.outback.com/texas/irving/3510-west-airport-freeway?utm_source=gmb&utm_medium=local_search&utm_campaign=website_cta&y_source=1_MTU1MDIzMzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,locations.outback.com,5,(972) 399-1477,"3510 W Airport Fwy, Irving, TX 75062",4.2,2619,No,Outback Steakhouse,outback.com,Web Working,"3510 W Airport Fwy, Irving, TX 75062, United States",United States,,,,,N/A,outbackgiftcardsupport@buyatab.com,,,Valid Email,N/A,1 972-399-1477,,
African Village,https://www.google.com/maps/place/?q=place_id:ChIJ0x1a7zCCToYRPAY1iqSVGnY,No-frills joint for African cooking. Simple eatery offering a variety of classic African dishes in a casual environment.,https://africanvillagerestauranttx.com/kiTS,africanvillagerestauranttx.com,1,(972) 570-1111,"3003 N Belt Line Rd, Irving, TX 75062",3.7,392,No,African Village,africanvillagerestauranttx.com,Web Not Found,"3003 N Belt Line Rd, Irving, TX 75062, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-570-1111,,
Rice Bowl Sushi,https://www.google.com/maps/place/?q=place_id:ChIJa7YkkjOHToYRUPXXkVikU5M,"Chinese fast food with spicy leanings. Basic Chinese takeout stop for stir fries & rice dishes, plus a number of spicy options.",https://www.ricebowlsushi.com/,ricebowlsushi.com,1,(817) 652-9888,"2800 Forestwood Dr #120, Arlington, TX 76006",4.1,377,No,Rice Bowl Sushi,ricebowlsushi.com,Web Working,"2800 Forestwood Dr #120, Arlington, TX 76006, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 817-652-9888,,
On The Border Mexican Grill & Cantina,https://www.google.com/maps/place/?q=place_id:ChIJU2CDJDOCToYRKEiDGdi5c1M,"Casual Tex-Mex chain restaurant. Casual restaurant chain featuring Tex-Mex standards such as fajitas, burritos & grilled meats.",https://www.ontheborder.com/locations/irving,ontheborder.com,7,(972) 893-3001,"2400 N Belt Line Rd, Irving, TX 75062",3.9,1765,No,On The Border Mexican Grill & Cantina,ontheborder.com,Duplicate Company,"2400 N Belt Line Rd, Irving, TX 75062, United States",United States,,,,,,,,,Duplicate Company,,1 972-893-3001,,
China Express,https://www.google.com/maps/place/?q=place_id:ChIJ98uPtyKBToYRoTFjgWjcwAs,"Chinese lunch & dinner buffet. Chinese buffet with Mongolian grill, crab & sushi in a family-friendly space.",http://www.chinaexpress99.com/,chinaexpress99.com,1,(817) 508-8568,"1060 N Main St suite #114, Euless, TX 76039",3.8,348,No,China Express,chinaexpress99.com,Web Working,"1060 N Main St suite #114, Euless, TX 76039, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 817-508-8568,,
Bubba's Texas Giant Hot Dogs,https://www.google.com/maps/place/?q=place_id:ChIJtzbtD22HToYRoH3QPOmt_is,,https://guidetosfot.com/parkinfo/dining/bubbashotdogs/,guidetosfot.com,1,,"E Copeland Rd, Arlington, TX 76011, United States",3.5,15,No,Bubba's Texas Giant Hot Dogs,guidetosfot.com,Web Working,"E Copeland Rd, Arlington, TX 76011, United States",United States,,,,,N/A,webmaster@guidetosfot.com,,,Valid Email,N/A,N/A,,
City Pizza Plus Wings,https://www.google.com/maps/place/?q=place_id:ChIJW7qmBhaCToYRrxSio91K-YE,,https://citypizzapluswings.com/,citypizzapluswings.com,1,+1 972-703-2510,"4016 N Belt Line Rd, Irving, TX 75038, United States",3.2,667,No,City Pizza Plus Wings,citypizzapluswings.com,Web Working,"4016 N Belt Line Rd, Irving, TX 75038, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-703-2510,,
Uncle Chens Chinese Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJx_raprWBToYRM_ddwlC-Bwo,,https://unclechenseuless.site/,unclechenseuless.site,1,+1 817-618-2818,"2390 Fuller Wiser Rd Suite - 508, Euless, TX 76039, United States",3,27,No,Uncle Chens Chinese Restaurant,unclechenseuless.site,Web Working,"2390 Fuller Wiser Rd Suite - 508, Euless, TX 76039, United States",United States,,,,,N/A,brendac852@gmail.com,,,Valid Email,N/A,1 817-618-2818,,
FIREHOUSE BAR AND GRILL,https://www.google.com/maps/place/?q=place_id:ChIJPSSIN4l_ToYRYewl2ksIedg,,http://www.firehousebarandgrill.com/,firehousebarandgrill.com,1,+1 817-508-0038,"1700 Airport Fwy, Bedford, TX 76022, United States",3.9,117,No,FIREHOUSE BAR AND GRILL,firehousebarandgrill.com,Web Not Working,"1700 Airport Fwy, Bedford, TX 76022, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 817-508-0038,,
Hooters,https://www.google.com/maps/place/?q=place_id:ChIJAx3kBTOCToYRz1Q7vMl7CiQ,Chain grill known for wings & waitresses. Sports bar & grill chain famous for chicken wings served by waitresses in short shorts.,https://www.hooters.com/locations/2006-irving?utm_medium=organic&utm_source=google&utm_campaign=gmb-dfw-north&utm_content=irving&utm_term=website-cta,hooters.com,7,+1 972-659-9464,"2522 N Belt Line Rd, Irving, TX 75062, United States",3.5,1355,No,Hooters,hooters.com,Web Working,"2522 N Belt Line Rd, Irving, TX 75062, United States",United States,,Owner/CEO,Sal,Melilli,smelilli@hooters.com,hooterspr@hooters.com,,,Valid Email,N/A,1 817-265-3861,,
Cork & Pig Tavern Las Colinas,https://www.google.com/maps/place/?q=place_id:ChIJT6P1oL6CToYRrWGuOCi04hM,"Vibrant spot for American meals & drinks. Easygoing gastropub offering wood-fired pizza, American fare & many wines in contemporary digs.",http://corkandpig.com/,corkandpig.com,1,(972) 364-7412,"5224 N O'Connor Blvd, Irving, TX 75039",4.5,1469,No,Cork & Pig Tavern Las Colinas,corkandpig.com,Web Working,"5224 N O'Connor Blvd, Irving, TX 75039, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-364-7412,,
Amore's Italian Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJjWCrwa8vTIYR-DVJ6Zm1mLY,,https://amoreslewisville.foodtecsolutions.com/,amoreslewisville.foodtecsolutions.com,1,(469) 702-2010,"297 W Round Grove Rd ste 160, Lewisville, TX 75067",4.6,402,No,Amore's Italian Restaurant,order.foodtecsolutions.com,Web Working,"Amore's Italian Restaurant, United States",United States,,,,,N/A,info@foodtecsolutions.com,,,Valid Email,N/A,1 469-702-2010,,
Prairie House Restaurant-Lewisville,https://www.google.com/maps/place/?q=place_id:ChIJr0CAhBEuTIYRBPNZyJAnh1c,Regional fare with a meat focus. Updated steakhouse dining & full bar in a rustic-chic space inside a former feed mill from 1886.,http://phtexaslewisville.com/,phtexaslewisville.com,1,(972) 537-5547,"119 E Main St, Lewisville, TX 75057",4.4,1234,No,Prairie House Restaurant-Lewisville,phtexaslewisville.com,Web Working,"119 E Main St, Lewisville, TX 75057, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-537-5547,,
LRH Restaurant and Bar,https://www.google.com/maps/place/?q=place_id:ChIJ3YgFwhiDToYR6jSrFok5Ogk,,https://www.omnihotels.com/hotels/dallas-las-colinas/dining/lrh-restaurant-bar?utm_source=gmblisting&utm_medium=organic,omnihotels.com,5,(972) 556-0800,"221 E Las Colinas Blvd, Irving, TX 75039",4.5,43,No,LRH Restaurant and Bar,omnihotels.com,Web Working,"221 E Las Colinas Blvd, Irving, TX 75039, United States",United States,https://www.linkedin.com/in/james-caldwell-43544817a/,CEO,James,Caldwell,jcaldwell@omnihotels.com,reservations@omnihotels.com,,,Valid Email,1 718-823-5310,1 972-556-0800,RocketReach,
The String Bean Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJCSvCWjUgTIYREU36ZJGtCKU,"Home cooking in a family-friendly space. Family-run eatery since 1977 for home-style American meals in a simple, homey setting with a bar.",https://www.thestringbean.com/,thestringbean.com,1,(972) 385-3287,"1310 W Campbell Rd, Richardson, TX 75080",4.4,1458,No,The String Bean Restaurant,thestringbean.com,Web Working,"1310 W Campbell Rd, Richardson, TX 75080, United States",United States,https://www.linkedin.com/in/debbi-mcswain-21578913/,Owner,Debbi,Mcswain,N/A,admin@thestringbean.com,,,Valid Email,1 972-385-3287,1 972-385-3287,RocketReach,
Goat & Vine Restaurant + Winery,https://www.google.com/maps/place/?q=place_id:ChIJW7Tu26sjTIYRXQexkfDYg2A,,http://goatandvinewinery.com/,goatandvinewinery.com,1,(945) 234-4628,"1941 Preston Rd #1040, Plano, TX 75093",3.9,437,No,Goat & Vine Restaurant + Winery,goatandvinewinery.com,Web Working,"1941 Preston Rd #1040, Plano, TX 75093, United States",United States,https://www.linkedin.com/in/manny-valdez-6356a3122/,General Manager,Manny,Valdez,manuelvaldez06@gmail.com,eat@goatandvinewinery.com,,Contect Out,Valid Email,1 214-339-0022,1 945-234-4628,RocketReach,
54th Street Restaurant & Drafthouse,https://www.google.com/maps/place/?q=place_id:ChIJB8t5eOQuTIYRPzYcu2HEH8w,"American comfort food & kitschy decor. Chain offering a broad American menu & drinks in a relaxed setting with kitschy, eclectic decor.",https://www.54thstreetrestaurants.com/lewisville-tx.html,54thstreetrestaurants.com,3,(972) 436-0054,"2415 S Stemmons Fwy, Lewisville, TX 75067",4.3,2245,No,54th Street Restaurant & Drafthouse,54thstreetrestaurants.com,Duplicate Company,"2415 S Stemmons Fwy, Lewisville, TX 75067, United States",United States,,,,,,,,,Duplicate Company,,1 972-436-0054,,
Sushi Nekko Japanese Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJozoKQLUvTIYR6fdfABSwJUU,,https://www.sushinekkocarrollton.com/,sushinekkocarrollton.com,1,(469) 289-3882,"1500 W Hebron Pkwy Apt 102, Carrollton, TX 75010",4.6,446,No,Sushi Nekko Japanese Restaurant,sushinekkocarrollton.com,Web Working,"1500 W Hebron Pkwy Apt 102, Carrollton, TX 75010, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 469-289-3882,,
Jinbeh Japanese Restaurant Lewisville,https://www.google.com/maps/place/?q=place_id:ChIJ1QboPOIuTIYR6NlTZsjgZ-Q,"Lively Japanese hibachi & sushi spot. Member of a local Japanese chain featuring chefs manning hibachi tables, plus a sushi bar.",http://www.jinbeh.com/,jinbeh.com,1,(214) 488-2224,"2440 S Stemmons Fwy #A, Lewisville, TX 75067",4.5,850,No,Jinbeh Japanese Restaurant Lewisville,jinbeh.com,Web Working,"2440 S Stemmons Fwy #A, Lewisville, TX 75067, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 214-488-2224,,
Mango Thai Cuisine (Since 1999),https://www.google.com/maps/place/?q=place_id:ChIJ92vLsVUiTIYRomukNFLh6iw,"Colorful cafe serving Thai meals. A variety of classic Thai recipes gets turned out in this vibrant, mango-hued dining room.",https://www.mangoplano.com/,mangoplano.com,1,(469) 666-4244,"4701 W Park Blvd #104, Plano, TX 75093",4.3,857,No,Mango Thai Cuisine (Since 1999),mangoplano.com,Web Working,"4701 W Park Blvd #104, Plano, TX 75093, United States",United States,,,,,N/A,mng.mangoplano@gmail.com,,,Valid Email,N/A,1 469-666-4244,,
Aw Shucks Seafood Restaurant & Oyster Bar,https://www.google.com/maps/place/?q=place_id:ChIJcyLPMV4uTIYRpksg41VUc-o,"Casual eatery offering seafood & beer. Relaxed seafood eatery serving up fried fare, fish tacos, gumbo & more, plus beer & margaritas.",https://awshucksdallas.com/aw-shucks-lewisville/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness&utm_term=lewisville,awshucksdallas.com,4,(972) 436-2520,"1630 S Stemmons Fwy, Lewisville, TX 75067",4.2,1869,No,Aw Shucks,awshucksdallas.com,Duplicate Company,"1630 S Stemmons Fwy, Lewisville, TX 75067, United States",United States,,,,,,,,,Duplicate Company,,1 972-436-2520,,
Dingdi Myanmar Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJa1Ag_W8uTIYRfOH5DF_yW0U,,https://dingdi.site/,dingdi.site,1,(214) 513-9323,"1165 S Stemmons Fwy #184, Lewisville, TX 75067",4.5,136,No,Dingdi Myanmar Restaurant,dingdi.site,Web Working,"1165 S Stemmons Fwy #184, Lewisville, TX 75067, United States",United States,,,,,N/A,vancung1021@gmail.com,,,Valid Email,N/A,1 214-513-9323,,
Dami Korean Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJ4d635f4vTIYRi11D_5kQQ4I,,,,,(469) 758-0085,"4070 State Hwy 121 Ste 336, Carrollton, TX 75010",4.1,277,No,Dami Korean Restaurant,,Web Not Found,"4070 State Hwy 121 Ste 336, Carrollton, TX 75010, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 469-758-0085,,
Palm India Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJV8NrmeElTIYRnJ9vW396-ko,,https://palmindia.site/,palmindia.site,1,(972) 695-6162,"2548 Dickerson Pkwy #102, Carrollton, TX 75006",4.5,259,No,Palm India Restaurant,palmindia.site,Web Working,"2548 Dickerson Pkwy #102, Carrollton, TX 75006, United States",United States,,,,,N/A,palmindia2548@gmail.com,,,Valid Email,N/A,1 972-695-6162,,
Restaurante El Mana,https://www.google.com/maps/place/?q=place_id:ChIJsUJMDYMnTIYR2wUeAwrBviY,,https://riny.top/restaurante-el-mana,riny.top,1,(972) 241-7343,"11055 Dennis Rd # 24, Dallas, TX 75229",4,508,No,Restaurante El Mana,riny.top,Web Not Working,"11055 Dennis Rd # 24, Dallas, TX 75229, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-241-7343,,
SUBEN Sushi (Japanese Restaurant),https://www.google.com/maps/place/?q=place_id:ChIJpzXQ6V4lTIYRdKgJbN5Nvq8,,http://subencarrollton.com/,subencarrollton.com,1,(972) 810-0123,"1025 W Hebron Pkwy Ste 156, Carrollton, TX 75010",4.3,193,No,SUBEN Sushi (Japanese Restaurant),subencarrollton.com,Web Working,"1025 W Hebron Pkwy Ste 156, Carrollton, TX 75010, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-810-0123,,
Cristina's Fine Mexican Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJdzmiVOwuTIYRy48TYUeOKpw,Tex-Mex staples & margaritas. Informal Tex-Mex fare & margaritas star at this roomy branch of a statewide chain.,http://www.cristinasmex.com/,cristinasmex.com,7,(972) 315-3126,"360 E Round Grove Rd #800, Lewisville, TX 75067",4.3,1633,No,Cristina's Fine Mexican,cristinasmex.com,Duplicate Company,"360 E Round Grove Rd #800, Lewisville, TX 75067, United States",United States,,,,,,,,,Duplicate Company,,1 972-315-3126,,
La Perla Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJZ1-K9YcnTIYRG_L2i2NCAqk,,,,,,"11200 Harry Hines Blvd, Dallas, TX 75229, United States",3.6,18,No,La Perla Restaurant,,Web Not Found,"11200 Harry Hines Blvd, Dallas, TX 75229, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-481-9846,,
Blue Bamboo Chinese restaurant,https://www.google.com/maps/place/?q=place_id:ChIJm_AvaWwgTIYRcM6ECQA9Mks,,,,,+1 972-566-6030,"7777 Forest Ln, Dallas, TX 75230, United States",4.3,46,No,Blue Bamboo Chinese restaurant,,Web Not Found,"7777 Forest Ln, Dallas, TX 75230, United States",United States,,,,,N/A,N/A,,,Not Found,N/A,1 972-566-6030,,
Yaya Restaurant Inc,https://www.google.com/maps/place/?q=place_id:ChIJI_bdRv8lTIYRBCiVS7hMF-o,,https://kwalitykabab.site/,kwalitykabab.site,1,+1 972-666-0467,"2548 Dickerson Pkwy Ste # 124, Carrollton, TX 75006, United States",3.8,430,No,Yaya Restaurant Inc,kwalitykabab.site,Web Working,"2548 Dickerson Pkwy Ste # 124, Carrollton, TX 75006, United States",United States,,,,,N/A,saima212@yahoo.com,,,Valid Email,N/A,1 972-666-0467,,
Dairy Queen Restaurant,https://www.google.com/maps/place/?q=place_id:ChIJyWCOHOQtTIYRXSgoSq0kHlA,Longtime ice cream & fast-food chain. Soft-serve ice cream & signature shakes top the menu at this classic burger & fries fast-food chain.,https://www.dairyqueen.com/en-us/locations/tx/lewisville/825-w-main-st/12761/,dairyqueen.com,7,+1 972-436-6948,"825 W Main St, Lewisville, TX 75067, United States",4,1012,No,Dairy Queen Restaurant,dairyqueen.com,Web Working,"825 W Main St, Lewisville, TX 75067, United States",United States,https://www.linkedin.com/in/sajjad-haider-25671798/,General Manager,Sajjad,Haider,N/A,N/A,,,Not Found,N/A,1 972-436-6948,,
